datesold,price,suburb,postcode,lat,lon,parking,bathrooms,bedrooms,propertyType,suburbid
25/02/2011,450000,Watson,2602,-35.24126,149.160666,2,1,2,unit,ACT125
28/02/2011,277500,Hawker,2614,-35.242626,149.040257,0,1,2,unit,ACT563
1/03/2011,875000,Kingston,2604,-35.3134428,149.1440039,2,2,3,unit,ACT217
1/03/2011,405000,Kaleen,2617,-35.217476,149.110745,2,2,3,unit,ACT553
2/03/2011,350000,Greenway,2900,-35.40182,149.067091,1,1,1,unit,ACT615
3/03/2011,NULL,Griffith,2603,-35.330766,149.1346,1,1,2,unit,ACT220
4/03/2011,NULL,Hackett,2602,-35.244821,149.162452,1,1,2,unit,ACT126
7/03/2011,420000,Greenway,2900,-35.399682,149.072784,2,2,2,unit,ACT615
7/03/2011,448000,City,2601,-35.28319168,149.1247711,1,1,1,unit,ACT108
7/03/2011,465000,Belconnen,2617,-35.234282,149.064651,2,1,2,unit,ACT559
9/03/2011,350000,Belconnen,2617,-35.233817,149.063925,1,1,1,unit,ACT559
11/03/2011,875000,Barton,2600,-35.308415,149.137114,2,2,3,unit,ACT214
11/03/2011,NULL,Scullin,2614,-35.237454,149.036113,1,1,2,unit,ACT564
15/03/2011,NULL,Kingston,2604,-35.3136792,149.1441323,2,2,2,unit,ACT217
15/03/2011,419500,Greenway,2900,-35.4130472,149.0635235,1,2,2,unit,ACT615
17/03/2011,432000,Dickson,2602,-35.257876,149.136992,0,1,1,unit,ACT102
18/03/2011,675000,Kingston,2604,-35.315916,149.145761,1,2,3,unit,ACT217
18/03/2011,330000,Campbell,2612,-35.288275,149.159006,1,1,2,unit,ACT110
18/03/2011,460000,Barton,2600,-35.307141,149.137337,1,1,1,unit,ACT214
21/03/2011,450000,Phillip,2606,-35.348246,149.088881,1,1,1,unit,ACT338
21/03/2011,320000,Curtin,2605,-35.329297,149.074952,1,1,2,unit,ACT328
21/03/2011,415000,Turner,2612,-35.264717,149.130663,1,1,2,unit,ACT105
22/03/2011,NULL,Lyneham,2602,-35.243953,149.126259,1,1,2,unit,ACT101
22/03/2011,430000,Braddon,2612,-35.275819,149.139598,1,2,2,unit,ACT106
24/03/2011,550000,Griffith,2603,-35.33299,149.135795,1,2,2,unit,ACT220
24/03/2011,380000,Phillip,2606,-35.349761,149.098674,1,1,2,unit,ACT338
24/03/2011,470000,Griffith,2603,-35.317849,149.139134,1,2,2,unit,ACT220
25/03/2011,250000,City,2601,-35.28295517,149.1255341,0,1,1,unit,ACT108
25/03/2011,150000,Lyons,2606,-35.3465,149.082471,0,1,1,unit,ACT329
25/03/2011,675000,Kingston,2604,-35.315214,149.146172,2,2,2,unit,ACT217
26/03/2011,675000,Barton,2600,-35.306436,149.137377,1,2,2,unit,ACT214
28/03/2011,450000,Kingston,2604,-35.317129,149.143952,2,2,2,unit,ACT217
29/03/2011,450000,Belconnen,2617,-35.244868,149.069817,1,1,1,unit,ACT559
29/03/2011,825000,Turner,2612,-35.275119,149.129431,2,2,3,unit,ACT105
30/03/2011,550000,Acton,2601,NULL,NULL,1,1,1,unit,ACT107
30/03/2011,NULL,Griffith,2603,-35.319543,149.141513,1,1,2,unit,ACT220
31/03/2011,450000,Barton,2600,-35.308496,149.137609,1,2,1,unit,ACT214
31/03/2011,450000,Braddon,2612,-35.269168,149.135921,2,2,2,unit,ACT106
31/03/2011,470000,Lyneham,2602,-35.234491,149.124517,2,2,2,unit,ACT101
4/04/2011,345000,Bruce,2617,-35.236089,149.09464,1,1,1,unit,ACT555
5/04/2011,350000,Braddon,2612,-35.277179,149.139384,0,1,1,unit,ACT106
5/04/2011,516000,Garran,2605,-35.34148,149.109505,2,2,2,unit,ACT330
8/04/2011,675000,Forrest,2603,-35.3120091,149.1220912,2,2,2,unit,ACT216
9/04/2011,483000,Kingston,2604,-35.318697,149.145628,1,1,2,unit,ACT217
12/04/2011,448000,Watson,2602,-35.243724,149.158457,1,2,3,unit,ACT125
13/04/2011,398000,Braddon,2612,-35.273338,149.134233,1,1,1,unit,ACT106
15/04/2011,350000,Gungahlin,2912,-35.1863778,149.1344963,1,2,1,unit,ACT710
16/04/2011,540000,Braddon,2612,-35.2680061,149.1354224,1,2,2,unit,ACT106
19/04/2011,650000,Turner,2612,-35.263299,149.130877,2,2,2,unit,ACT105
20/04/2011,450000,Casey,2913,NULL,NULL,2,2,4,unit,ACT903
20/04/2011,450000,Casey,2913,NULL,NULL,2,2,3,unit,ACT903
20/04/2011,280000,Chifley,2606,-35.353032,149.084887,0,3,1,unit,ACT337
20/04/2011,408000,Duffy,2611,-35.333401,149.038174,1,2,4,unit,ACT446
21/04/2011,350000,Griffith,2603,-35.324455,149.127237,1,1,1,unit,ACT220
21/04/2011,323000,Hawker,2614,-35.241512,149.039394,1,2,3,unit,ACT563
21/04/2011,380000,Phillip,2606,-35.348246,149.088881,1,1,2,unit,ACT338
28/04/2011,478000,Phillip,2606,-35.347839,149.088565,2,2,3,unit,ACT338
28/04/2011,510000,Turner,2612,-35.26612,149.126326,2,2,2,unit,ACT105
29/04/2011,350000,Bonython,2905,-35.428157,149.076382,1,1,2,unit,ACT619
29/04/2011,330000,Belconnen,2617,-35.239359,149.071123,1,1,1,unit,ACT559
2/05/2011,380000,Lyneham,2602,-35.245511,149.126317,2,1,1,unit,ACT101
4/05/2011,405000,Greenway,2900,-35.413539,149.061849,1,2,2,unit,ACT615
9/05/2011,420000,Griffith,2603,-35.318629,149.139046,1,1,2,unit,ACT220
10/05/2011,285000,Mawson,2607,-35.362244,149.097582,1,1,2,unit,ACT333
11/05/2011,450000,Braddon,2612,-35.267485,149.134618,1,2,2,unit,ACT106
11/05/2011,375000,Watson,2602,-35.229018,149.156431,1,2,2,unit,ACT125
11/05/2011,562000,Turner,2612,-35.26565,149.130498,1,1,2,unit,ACT105
12/05/2011,675000,Forrest,2603,-35.3121411,149.1224192,2,2,2,unit,ACT216
12/05/2011,550000,Turner,2612,-35.264717,149.130663,0,2,2,unit,ACT105
13/05/2011,412000,Deakin,2600,-35.31282,149.117744,1,2,2,unit,ACT215
16/05/2011,276500,Holt,2615,-35.223758,149.001432,1,1,1,unit,ACT568
17/05/2011,350000,Holt,2615,-35.222643,149.023467,1,1,2,unit,ACT568
17/05/2011,392500,Gungahlin,2912,-35.177156,149.139292,1,2,2,unit,ACT710
17/05/2011,521000,Wanniassa,2903,-35.395978,149.0936,2,1,4,unit,ACT602
18/05/2011,262500,Downer,2602,-35.243422,149.140618,1,1,2,unit,ACT124
18/05/2011,338500,Bruce,2617,-35.240509,149.092083,1,1,1,unit,ACT555
19/05/2011,350000,Lyneham,2602,-35.244903,149.126422,1,1,2,unit,ACT101
20/05/2011,350000,Bruce,2617,-35.245852,149.079577,1,1,1,unit,ACT555
23/05/2011,399000,Red Hill,2603,-35.340212,149.134855,1,2,2,unit,ACT221
24/05/2011,455000,Kingston,2604,-35.319412,149.145825,1,1,2,unit,ACT217
25/05/2011,450000,Turner,2612,-35.27009,149.12005,1,1,1,unit,ACT105
25/05/2011,390000,City,2601,-35.285108,149.131249,1,1,1,unit,ACT108
26/05/2011,675000,Kingston,2604,-35.31034,149.144056,2,2,3,unit,ACT217
27/05/2011,510000,Belconnen,2617,-35.2429959,149.0721395,2,2,3,unit,ACT559
31/05/2011,278000,Melba,2615,-35.208706,149.061638,1,2,2,unit,ACT572
1/06/2011,450000,Dickson,2602,-35.2591535,149.1366023,2,1,2,unit,ACT102
1/06/2011,337000,Mawson,2607,-35.365631,149.097235,1,1,2,unit,ACT333
2/06/2011,875000,Turner,2612,-35.26565,149.130498,2,2,3,unit,ACT105
2/06/2011,450000,Braddon,2612,-35.275549,149.130135,1,1,2,unit,ACT106
3/06/2011,445000,Turner,2612,-35.260889,149.1312,0,2,2,unit,ACT105
9/06/2011,448000,Bruce,2617,-35.236557,149.096316,2,2,3,unit,ACT555
9/06/2011,563000,Turner,2612,-35.26596,149.120875,1,2,2,unit,ACT105
10/06/2011,422000,Narrabundah,2604,-35.330613,149.153165,1,2,2,unit,ACT218
20/06/2011,675000,Kingston,2604,-35.317752,149.145599,1,2,2,unit,ACT217
20/06/2011,450000,Braddon,2612,-35.273807,149.130708,1,1,2,unit,ACT106
20/06/2011,350000,Lyons,2606,-35.338131,149.07512,1,1,2,unit,ACT329
20/06/2011,405000,Kingston,2604,-35.314078,149.141825,1,1,2,unit,ACT217
22/06/2011,350000,Fisher,2611,-35.359527,149.065674,1,2,3,unit,ACT443
23/06/2011,675000,Griffith,2603,-35.317563,149.137148,0,3,3,unit,ACT220
24/06/2011,450000,Braddon,2612,-35.273807,149.130708,2,1,2,unit,ACT106
26/06/2011,350000,Phillip,2606,-35.348246,149.088881,1,1,2,unit,ACT338
29/06/2011,350000,Belconnen,2617,-35.2312373,149.0604129,1,1,1,unit,ACT559
1/07/2011,450000,Narrabundah,2604,-35.327398,149.152414,0,2,2,unit,ACT218
5/07/2011,350000,Griffith,2603,-35.324833,149.149726,1,1,2,unit,ACT220
5/07/2011,240000,Watson,2602,-35.234718,149.151281,1,2,1,unit,ACT125
12/07/2011,450000,Braddon,2612,-35.265611,149.137019,1,2,2,unit,ACT106
12/07/2011,450000,City,2601,-35.282981,149.124553,1,1,1,unit,ACT108
12/07/2011,271000,Belconnen,2617,-35.233582,149.059001,1,1,1,unit,ACT559
12/07/2011,285000,Holt,2615,-35.222092,149.022678,0,1,1,unit,ACT568
13/07/2011,450000,Braddon,2612,-35.272268,149.134715,1,2,2,unit,ACT106
13/07/2011,252500,Lyons,2606,-35.339151,149.078805,0,1,1,unit,ACT329
13/07/2011,575000,Barton,2600,-35.312503,149.132342,2,2,2,unit,ACT214
14/07/2011,520000,Garran,2605,-35.344044,149.106368,2,1,2,unit,ACT330
15/07/2011,370000,Duffy,2611,-35.331889,149.031291,1,1,4,unit,ACT446
15/07/2011,371000,Garran,2605,-35.342495,149.10735,1,1,2,unit,ACT330
20/07/2011,303000,Campbell,2612,-35.286226,149.160697,0,1,1,unit,ACT110
21/07/2011,380000,Lyneham,2602,-35.251784,149.132999,1,1,1,unit,ACT101
22/07/2011,450000,Barton,2600,-35.306436,149.137377,1,1,1,unit,ACT214
22/07/2011,335000,Gungahlin,2912,-35.185517,149.145463,1,3,1,unit,ACT710
26/07/2011,368600,Reid,2612,-35.285492,149.141655,1,1,1,unit,ACT109
28/07/2011,450000,Kingston,2604,-35.3176366,149.1427316,1,1,1,unit,ACT217
28/07/2011,450000,Latham,2615,-35.218377,149.033336,1,1,3,unit,ACT566
1/08/2011,350000,Campbell,2612,-35.290716,149.153958,1,1,2,unit,ACT110
2/08/2011,550000,Turner,2612,-35.26565,149.130498,2,2,2,unit,ACT105
3/08/2011,250000,Curtin,2605,-35.319717,149.083023,1,1,2,unit,ACT328
3/08/2011,450000,Bruce,2617,-35.23978,149.092699,0,2,3,unit,ACT555
3/08/2011,292500,Hackett,2602,-35.256875,149.163626,1,1,2,unit,ACT126
4/08/2011,370000,Braddon,2612,-35.261107,149.133353,1,1,1,unit,ACT106
6/08/2011,477000,Braddon,2612,-35.275599,149.138599,2,2,2,unit,ACT106
8/08/2011,497000,Kingston,2604,-35.313079,149.141126,1,2,2,unit,ACT217
9/08/2011,350000,Belconnen,2617,-35.2444533,149.0701733,1,1,2,unit,ACT559
10/08/2011,347000,Griffith,2603,-35.324833,149.149726,1,1,1,unit,ACT220
11/08/2011,450000,Kingston,2604,-35.3176366,149.1427316,1,1,1,unit,ACT217
11/08/2011,334000,Gungahlin,2912,-35.180277,149.141196,1,1,1,unit,ACT710
11/08/2011,392000,Braddon,2612,-35.2714911,149.1357536,1,1,1,unit,ACT106
11/08/2011,407000,Gordon,2906,-35.459609,149.083018,2,1,3,unit,ACT616
15/08/2011,350000,Braddon,2612,-35.273807,149.130708,1,1,1,unit,ACT106
15/08/2011,450000,Kingston,2604,-35.317752,149.145599,1,1,2,unit,ACT217
15/08/2011,447500,Belconnen,2616,-35.24532,149.070044,2,2,2,unit,ACT559
16/08/2011,431000,Kingston,2604,-35.314341,149.143641,1,1,2,unit,ACT217
18/08/2011,675000,Kingston,2604,-35.318244,149.145448,2,1,2,unit,ACT217
18/08/2011,320000,Hawker,2614,-35.248762,149.038916,1,1,3,unit,ACT563
19/08/2011,255000,Watson,2602,-35.233068,149.159497,1,1,1,unit,ACT125
23/08/2011,361500,Narrabundah,2604,-35.333438,149.156739,1,1,1,unit,ACT218
23/08/2011,428000,Greenway,2900,-35.405198,149.073388,1,1,2,unit,ACT615
29/08/2011,355000,Braddon,2612,-35.275549,149.130135,1,1,1,unit,ACT106
29/08/2011,380000,Braddon,2612,-35.265246,149.133139,1,1,1,unit,ACT106
30/08/2011,450000,Mawson,2607,-35.354168,149.094781,2,2,2,unit,ACT333
30/08/2011,305000,Watson,2602,-35.230374,149.154623,1,2,1,unit,ACT125
31/08/2011,330000,Pearce,2607,-35.3637268,149.0815031,1,1,2,unit,ACT331
31/08/2011,390000,O'Connor,2602,-35.256875,149.163626,1,1,1,unit,ACT103
1/09/2011,450000,Kingston,2604,-35.318697,149.145628,1,1,1,unit,ACT217
1/09/2011,450000,Turner,2612,-35.273285,149.128383,1,1,1,unit,ACT105
1/09/2011,550000,Griffith,2603,-35.333211,149.130772,1,2,2,unit,ACT220
2/09/2011,350000,Griffith,2603,-35.328907,149.141096,1,1,1,unit,ACT220
2/09/2011,428000,Franklin,2913,-35.202197,149.135823,2,2,3,unit,ACT902
2/09/2011,466000,Kingston,2604,-35.318023,149.142054,1,2,2,unit,ACT217
5/09/2011,675000,Forrest,2603,-35.3174192,149.1321444,2,2,3,unit,ACT216
5/09/2011,454400,Griffith,2603,-35.321739,149.138769,1,2,2,unit,ACT220
6/09/2011,450000,Turner,2612,-35.2751991,149.1284304,1,2,3,unit,ACT105
6/09/2011,445000,Kingston,2604,-35.319379,149.146785,1,1,2,unit,ACT217
8/09/2011,310000,Franklin,2913,-35.194297,149.149256,1,2,1,unit,ACT902
8/09/2011,452500,Barton,2600,-35.310142,149.134098,1,1,1,unit,ACT214
9/09/2011,380000,Griffith,2603,-35.324833,149.149726,1,1,2,unit,ACT220
12/09/2011,375000,Phillip,2606,-35.346072,149.096074,1,1,2,unit,ACT338
12/09/2011,431000,Kingston,2604,-35.319379,149.146785,1,1,2,unit,ACT217
12/09/2011,625000,Turner,2612,-35.270536,149.129927,2,2,2,unit,ACT105
13/09/2011,450000,Braddon,2612,-35.269176,149.135764,1,2,2,unit,ACT106
13/09/2011,515000,Kingston,2604,-35.315788,149.144201,2,2,2,unit,ACT217
15/09/2011,270000,Scullin,2614,-35.239246,149.033777,1,1,2,unit,ACT564
15/09/2011,338000,Bruce,2617,-35.243012,149.078825,1,1,1,unit,ACT555
16/09/2011,393000,Griffith,2603,-35.325857,149.130141,1,1,1,unit,ACT220
19/09/2011,285000,Downer,2602,-35.246582,149.150153,1,1,1,unit,ACT124
19/09/2011,420000,Greenway,2900,-35.414019,149.061982,2,2,2,unit,ACT615
20/09/2011,575000,Garran,2605,-35.34502,149.105626,2,2,3,unit,ACT330
21/09/2011,302000,Lyneham,2602,-35.25716,149.131051,1,1,2,unit,ACT101
22/09/2011,350000,Bruce,2617,-35.240734,149.099138,1,1,1,unit,ACT555
23/09/2011,550000,Forrest,2603,-35.315665,149.13304,1,2,2,unit,ACT216
23/09/2011,372000,Franklin,2913,-35.209728,149.1473267,1,1,2,unit,ACT902
30/09/2011,450000,Barton,2600,-35.306436,149.137377,1,1,1,unit,ACT214
30/09/2011,284500,Pearce,2607,-35.364159,149.080885,1,1,2,unit,ACT331
4/10/2011,675000,Griffith,2603,-35.318629,149.139046,2,2,2,unit,ACT220
4/10/2011,310000,Lyneham,2602,-35.238114,149.123383,1,1,2,unit,ACT101
7/10/2011,378000,Kaleen,2617,-35.232482,149.10066,2,2,3,unit,ACT553
12/10/2011,875000,Kingston,2604,-35.318023,149.142054,2,1,2,unit,ACT217
13/10/2011,425000,City,2601,-35.283193,149.124778,0,1,1,unit,ACT108
14/10/2011,432000,Macquarie,2614,-35.253042,149.069285,2,2,2,unit,ACT558
14/10/2011,455000,Watson,2602,-35.229951,149.156186,2,2,2,unit,ACT125
17/10/2011,550000,Kingston,2604,-35.318931,149.143084,1,2,2,unit,ACT217
17/10/2011,330000,Phillip,2606,-35.347539,149.092768,1,1,1,unit,ACT338
17/10/2011,455000,Griffith,2603,-35.329075,149.129872,1,2,2,unit,ACT220
17/10/2011,1250000,Narrabundah,2604,-35.330895,149.1525,2,3,4,unit,ACT218
19/10/2011,475000,Turner,2612,-35.273285,149.128383,1,2,2,unit,ACT105
19/10/2011,490000,Kingston,2604,-35.3155609,149.1388299,2,1,2,unit,ACT217
19/10/2011,535000,Reid,2612,-35.280818,149.139934,1,2,3,unit,ACT109
20/10/2011,430000,Narrabundah,2604,-35.340275,149.141235,1,2,2,unit,ACT218
21/10/2011,550000,Turner,2612,-35.275164,149.128527,2,2,2,unit,ACT105
21/10/2011,400000,Belconnen,2617,-35.245561,149.071892,1,2,2,unit,ACT559
21/10/2011,460000,Griffith,2603,-35.317563,149.137148,1,2,2,unit,ACT220
24/10/2011,288000,Belconnen,2617,-35.2440431,149.0710981,1,1,1,unit,ACT559
25/10/2011,382500,Calwell,2905,-35.435136,149.098559,1,1,3,unit,ACT611
27/10/2011,675000,Narrabundah,2604,-35.343329,149.142883,2,2,3,unit,ACT218
28/10/2011,450000,Phillip,2606,-35.348031,149.092746,1,1,1,unit,ACT338
28/10/2011,302000,Belconnen,2617,-35.246173,149.0718559,1,2,2,unit,ACT559
28/10/2011,436000,Pearce,2607,-35.3610216,149.0876181,1,1,3,unit,ACT331
28/10/2011,570000,Garran,2605,-35.344435,149.104933,2,2,3,unit,ACT330
30/10/2011,340000,Bruce,2617,-35.239114,149.100114,1,1,1,unit,ACT555
31/10/2011,450000,Lyneham,2602,-35.241536,149.11966,2,3,3,unit,ACT101
31/10/2011,350000,Macquarie,2614,-35.25255,149.074354,1,1,1,unit,ACT558
1/11/2011,799000,Kingston,2604,-35.313457,149.142633,2,2,2,unit,ACT217
2/11/2011,394000,Downer,2602,-35.240893,149.146056,1,1,2,unit,ACT124
3/11/2011,400000,Belconnen,2617,-35.23203,149.059502,1,2,2,unit,ACT559
4/11/2011,389000,Griffith,2603,-35.317849,149.139134,0,1,2,unit,ACT220
4/11/2011,475000,Griffith,2603,-35.3195433,149.1402801,1,1,2,unit,ACT220
5/11/2011,450000,Griffith,2603,-35.319408,149.140512,1,1,2,unit,ACT220
7/11/2011,350000,Belconnen,2617,-35.237236,149.070234,1,1,1,unit,ACT559
7/11/2011,450000,Kingston,2604,-35.313869,149.142332,1,1,1,unit,ACT217
7/11/2011,290000,Lyneham,2602,-35.254651,149.127228,0,1,1,unit,ACT101
7/11/2011,405000,Watson,2602,-35.24201,149.161663,2,2,2,unit,ACT125
7/11/2011,409000,Griffith,2603,-35.321002,149.134123,1,1,2,unit,ACT220
8/11/2011,278000,Holt,2615,-35.227788,149.013155,1,2,1,unit,ACT568
8/11/2011,455000,Belconnen,2617,-35.2335779,149.0765605,2,2,2,unit,ACT559
8/11/2011,925000,Kingston,2604,-35.315788,149.144201,2,2,3,unit,ACT217
11/11/2011,385000,Watson,2602,-35.229691,149.157318,2,1,2,unit,ACT125
14/11/2011,395000,Dickson,2602,-35.2514713,149.1355039,1,1,1,unit,ACT102
14/11/2011,410000,Belconnen,2617,-35.2354866,149.0605392,2,2,2,unit,ACT559
15/11/2011,350000,Pearce,2607,-35.364452,149.082914,1,2,2,unit,ACT331
17/11/2011,675000,Braddon,2612,-35.271862,149.134566,2,2,2,unit,ACT106
19/11/2011,810000,City,2601,-35.285108,149.131249,2,1,2,unit,ACT108
22/11/2011,385000,Braddon,2612,-35.274891,149.141786,1,1,1,unit,ACT106
23/11/2011,309950,O'Connor,2602,-35.256488,149.145489,1,2,1,unit,ACT103
23/11/2011,425000,Greenway,2900,-35.41285,149.06456,2,2,2,unit,ACT615
23/11/2011,445000,Braddon,2612,-35.262042,149.135388,1,2,2,unit,ACT106
24/11/2011,470000,Kingston,2604,-35.316288,149.146169,1,1,2,unit,ACT217
25/11/2011,450000,City,2601,-35.284977,149.131022,1,2,1,unit,ACT108
29/11/2011,450000,Turner,2612,-35.263299,149.130877,1,1,2,unit,ACT105
30/11/2011,350000,Bruce,2617,-35.2446599,149.09552,1,1,1,unit,ACT555
30/11/2011,450000,Griffith,2603,-35.318704,149.138135,1,1,2,unit,ACT220
1/12/2011,331000,Mawson,2607,-35.359896,149.093826,1,1,2,unit,ACT333
5/12/2011,450000,Barton,2600,-35.3094967,149.134627,1,1,1,unit,ACT214
5/12/2011,300000,Red Hill,2603,-35.341352,149.127431,1,2,1,unit,ACT221
8/12/2011,475000,Turner,2612,-35.261453,149.131127,2,2,2,unit,ACT105
12/12/2011,279950,Mawson,2607,-35.358206,149.096772,1,1,1,unit,ACT333
13/12/2011,450000,Macquarie,2614,-35.249603,149.065612,2,2,4,unit,ACT558
14/12/2011,374500,Braddon,2612,-35.273807,149.130708,1,1,1,unit,ACT106
14/12/2011,495000,Turner,2612,-35.27259,149.129131,1,2,2,unit,ACT105
15/12/2011,350000,Bruce,2617,-35.241275,149.092121,1,1,2,unit,ACT555
16/12/2011,425000,Narrabundah,2604,-35.335901,149.149168,1,1,2,unit,ACT218
17/12/2011,328000,Gungahlin,2912,-35.180612,149.13512,1,2,1,unit,ACT710
19/12/2011,550000,City,2601,-35.284395,149.135887,2,1,2,unit,ACT108
20/12/2011,550000,Turner,2612,-35.264717,149.130663,1,2,2,unit,ACT105
20/12/2011,380000,Turner,2612,-35.272447,149.128171,1,1,2,unit,ACT105
20/12/2011,448000,Kingston,2604,-35.3172254,149.1413919,1,1,2,unit,ACT217
20/12/2011,495000,Kingston,2604,-35.3134733,149.1448517,1,1,2,unit,ACT217
21/12/2011,238500,Hackett,2602,-35.25166,149.1682,1,1,1,unit,ACT126
21/12/2011,353000,Griffith,2603,-35.328739,149.131302,1,1,2,unit,ACT220
22/12/2011,675000,Kingston,2604,-35.316225,149.144454,2,2,2,unit,ACT217
22/12/2011,318000,Holt,2615,-35.230309,149.011017,1,1,2,unit,ACT568
22/12/2011,436000,Belconnen,2617,-35.248798,149.074285,2,1,3,unit,ACT559
23/12/2011,675000,Forrest,2603,-35.3121156,149.1223523,2,2,2,unit,ACT216
23/12/2011,392000,Bruce,2617,-35.238667,149.093671,2,2,2,unit,ACT555
3/01/2012,520000,Kingston,2604,-35.318023,149.142054,2,1,2,unit,ACT217
5/01/2012,409000,Griffith,2603,-35.328429,149.134973,1,1,2,unit,ACT220
9/01/2012,338500,Belconnen,2617,-35.236682,149.069416,1,1,1,unit,ACT559
11/01/2012,425000,Dickson,2602,-35.2514713,149.1355039,2,2,2,unit,ACT102
13/01/2012,150000,Watson,2602,-35.229951,149.156186,1,2,1,unit,ACT125
16/01/2012,300000,Hawker,2614,-35.244057,149.042519,1,1,2,unit,ACT563
18/01/2012,420000,Mawson,2607,-35.358523,149.096828,2,1,2,unit,ACT333
20/01/2012,322500,Watson,2602,-35.243114,149.153184,1,2,1,unit,ACT125
23/01/2012,410000,Braddon,2612,-35.265246,149.133139,1,1,1,unit,ACT106
24/01/2012,450000,Braddon,2612,-35.272268,149.134715,1,2,2,unit,ACT106
24/01/2012,420000,Fisher,2611,-35.359306,149.056944,1,1,3,unit,ACT443
25/01/2012,435000,Narrabundah,2604,-35.333148,149.156575,2,2,2,unit,ACT218
26/01/2012,400000,Gungahlin,2912,-35.178302,149.13706,2,2,2,unit,ACT710
31/01/2012,490000,Narrabundah,2604,-35.344425,149.141501,1,2,3,unit,ACT218
1/02/2012,450000,Kingston,2604,-35.3174071,149.1446362,1,1,1,unit,ACT217
3/02/2012,327500,Gordon,2906,-35.46147,149.088274,1,1,2,unit,ACT616
6/02/2012,450000,Kingston,2604,-35.3152323,149.1463163,1,1,2,unit,ACT217
6/02/2012,411000,Watson,2602,-35.242976,149.15885,2,1,2,unit,ACT125
7/02/2012,550000,Forde,2914,-35.16945267,149.140564,2,2,4,unit,ACT716
7/02/2012,350000,Forde,2914,-35.16689682,149.1434479,1,1,1,unit,ACT716
8/02/2012,379000,Braddon,2612,-35.271469,149.134631,1,1,1,unit,ACT106
10/02/2012,675000,Reid,2612,-35.281277,149.138353,1,2,3,unit,ACT109
10/02/2012,875000,Kingston,2604,-35.31736,149.145111,2,2,2,unit,ACT217
10/02/2012,450000,Cook,2614,-35.263106,149.073144,2,1,3,unit,ACT557
10/02/2012,320000,Hughes,2605,-35.3335446,149.1001844,0,1,2,unit,ACT327
10/02/2012,374000,Braddon,2612,-35.26863,149.135287,1,1,1,unit,ACT106
13/02/2012,202500,Oaks Estate,2620,-35.339578,149.228588,1,1,1,unit,ACT801
13/02/2012,390000,Red Hill,2603,-35.340601,149.135638,1,3,2,unit,ACT221
16/02/2012,450000,City,2601,-35.284395,149.135887,1,1,1,unit,ACT108
17/02/2012,351000,Bruce,2617,-35.2393062,149.0944268,1,1,2,unit,ACT555
17/02/2012,384500,Watson,2602,-35.237206,149.156202,2,2,2,unit,ACT125
17/02/2012,545000,Kingston,2604,-35.3158233,149.1435835,1,2,2,unit,ACT217
18/02/2012,473500,Bruce,2617,-35.2446599,149.09552,2,2,3,unit,ACT555
20/02/2012,405000,Turner,2612,-35.266882,149.122837,1,1,1,unit,ACT105
20/02/2012,438500,Amaroo,2914,-35.172218,149.124536,2,2,3,unit,ACT707
21/02/2012,250000,Scullin,2614,-35.237937,149.038056,1,1,1,unit,ACT564
21/02/2012,550000,Torrens,2607,-35.377354,149.081683,0,2,3,unit,ACT332
22/02/2012,250000,Curtin,2605,-35.326404,149.074233,1,2,2,unit,ACT328
22/02/2012,374000,Phillip,2606,-35.347083,149.093067,1,1,1,unit,ACT338
24/02/2012,410000,Turner,2612,-35.263299,149.130877,1,1,1,unit,ACT105
27/02/2012,350000,Bruce,2617,-35.24395,149.098533,0,1,1,unit,ACT555
27/02/2012,425000,Narrabundah,2604,-35.329307,149.147723,2,1,2,unit,ACT218
27/02/2012,625000,Turner,2612,-35.2631175,149.1273761,2,2,2,unit,ACT105
28/02/2012,150000,Braddon,2612,-35.268537,149.133224,0,1,1,unit,ACT106
28/02/2012,272500,Red Hill,2603,-35.339515,149.130394,1,2,1,unit,ACT221
29/02/2012,292500,Chifley,2606,-35.3543266,149.0817098,1,2,2,unit,ACT337
2/03/2012,366000,Griffith,2603,-35.321009,149.145003,1,1,1,unit,ACT220
5/03/2012,250000,Scullin,2614,-35.233361,149.045079,1,1,2,unit,ACT564
5/03/2012,799000,City,2601,-35.2818712,149.1322693,2,1,2,unit,ACT108
7/03/2012,325000,Chifley,2606,-35.352452,149.083316,1,2,2,unit,ACT337
7/03/2012,335000,Curtin,2605,-35.332224,149.080436,1,2,2,unit,ACT328
7/03/2012,405000,Kingston,2604,-35.318244,149.145448,1,1,2,unit,ACT217
7/03/2012,450000,Kingston,2604,-35.3174071,149.1446362,1,1,2,unit,ACT217
